Time,Latitude,Longitude,Message,Type
0:18,1.275397385,103.8670491,(31/10)0:13 Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.,Roadwork
0:18,1.298537923,103.8772539,(31/10)0:05 Roadworks on KPE (towards MCE) after ECP Exit. Avoid lane 3.,Roadwork
0:18,1.292985419,103.8753684,(30/10)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance.,Roadwork
0:18,1.335194534,103.8930419,(30/10)23:30 Roadworks on KPE (towards TPE) between Upper Paya Lebar Rd Exit and Bartley Rd East Exit. Avoid lane 3.,Roadwork
0:18,1.331877388,103.9659059,(30/10)23:19 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:18,1.329018882,103.7577532,(30/10)23:12 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:18,1.326281253,103.7571101,(30/10)23:10 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:18,1.322514969,103.6758392,(30/10)23:09 Roadworks on AYE (towards MCE) after Benoi Rd Exit. Avoid lane 1.,Roadwork
0:18,1.321494071,103.8561772,(30/10)22:13 Roadworks on CTE (towards AYE) after Balestier Rd Exit. Avoid lane 4.,Roadwork
0:18,1.320654918,103.8810195,(30/10)22:09 Roadworks on PIE (towards Changi Airport) after Kallang Way. Avoid lanes 1 and 2.,Roadwork
0:18,1.423299095,103.7568993,(30/10)17:02 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
0:18,1.42356247,103.7573517,(30/10)17:02 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
0:20,1.275397385,103.8670491,(31/10)0:13 Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.,Roadwork
0:20,1.298537923,103.8772539,(31/10)0:05 Roadworks on KPE (towards MCE) after ECP Exit. Avoid lane 3.,Roadwork
0:20,1.292985419,103.8753684,(30/10)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance.,Roadwork
0:20,1.335194534,103.8930419,(30/10)23:30 Roadworks on KPE (towards TPE) between Upper Paya Lebar Rd Exit and Bartley Rd East Exit. Avoid lane 3.,Roadwork
0:20,1.331877388,103.9659059,(30/10)23:19 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:20,1.329018882,103.7577532,(30/10)23:12 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:20,1.326281253,103.7571101,(30/10)23:10 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:20,1.322514969,103.6758392,(30/10)23:09 Roadworks on AYE (towards MCE) after Benoi Rd Exit. Avoid lane 1.,Roadwork
0:20,1.321494071,103.8561772,(30/10)22:13 Roadworks on CTE (towards AYE) after Balestier Rd Exit. Avoid lane 4.,Roadwork
0:20,1.320654918,103.8810195,(30/10)22:09 Roadworks on PIE (towards Changi Airport) after Kallang Way. Avoid lanes 1 and 2.,Roadwork
0:20,1.423299095,103.7568993,(30/10)17:02 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
0:20,1.42356247,103.7573517,(30/10)17:02 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:22,1.275397385,103.8670491,(31/10)0:13 Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.,Roadwork
0:22,1.298537923,103.8772539,(31/10)0:05 Roadworks on KPE (towards MCE) after ECP Exit. Avoid lane 3.,Roadwork
0:22,1.292985419,103.8753684,(30/10)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance.,Roadwork
0:22,1.335194534,103.8930419,(30/10)23:30 Roadworks on KPE (towards TPE) between Upper Paya Lebar Rd Exit and Bartley Rd East Exit. Avoid lane 3.,Roadwork
0:22,1.331877388,103.9659059,(30/10)23:19 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:22,1.329018882,103.7577532,(30/10)23:12 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:22,1.326281253,103.7571101,(30/10)23:10 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:22,1.322514969,103.6758392,(30/10)23:09 Roadworks on AYE (towards MCE) after Benoi Rd Exit. Avoid lane 1.,Roadwork
0:22,1.321494071,103.8561772,(30/10)22:13 Roadworks on CTE (towards AYE) after Balestier Rd Exit. Avoid lane 4.,Roadwork
0:22,1.320654918,103.8810195,(30/10)22:09 Roadworks on PIE (towards Changi Airport) after Kallang Way. Avoid lanes 1 and 2.,Roadwork
0:22,1.423299095,103.7568993,(30/10)17:02 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
0:22,1.42356247,103.7573517,(30/10)17:02 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:24,1.275397385,103.8670491,(31/10)0:13 Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.,Roadwork
0:24,1.298537923,103.8772539,(31/10)0:05 Roadworks on KPE (towards MCE) after ECP Exit. Avoid lane 3.,Roadwork
0:24,1.292985419,103.8753684,(30/10)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance.,Roadwork
0:24,1.335194534,103.8930419,(30/10)23:30 Roadworks on KPE (towards TPE) between Upper Paya Lebar Rd Exit and Bartley Rd East Exit. Avoid lane 3.,Roadwork
0:24,1.331877388,103.9659059,(30/10)23:19 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:24,1.329018882,103.7577532,(30/10)23:12 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:24,1.326281253,103.7571101,(30/10)23:10 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:24,1.322514969,103.6758392,(30/10)23:09 Roadworks on AYE (towards MCE) after Benoi Rd Exit. Avoid lane 1.,Roadwork
0:24,1.321494071,103.8561772,(30/10)22:13 Roadworks on CTE (towards AYE) after Balestier Rd Exit. Avoid lane 4.,Roadwork
0:24,1.320654918,103.8810195,(30/10)22:09 Roadworks on PIE (towards Changi Airport) after Kallang Way. Avoid lanes 1 and 2.,Roadwork
0:24,1.423299095,103.7568993,(30/10)17:02 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
0:24,1.42356247,103.7573517,(30/10)17:02 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:26,1.275397385,103.8670491,(31/10)0:13 Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.,Roadwork
0:26,1.298537923,103.8772539,(31/10)0:05 Roadworks on KPE (towards MCE) after ECP Exit. Avoid lane 3.,Roadwork
0:26,1.292985419,103.8753684,(30/10)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance.,Roadwork
0:26,1.335194534,103.8930419,(30/10)23:30 Roadworks on KPE (towards TPE) between Upper Paya Lebar Rd Exit and Bartley Rd East Exit. Avoid lane 3.,Roadwork
0:26,1.331877388,103.9659059,(30/10)23:19 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:26,1.329018882,103.7577532,(30/10)23:12 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:26,1.326281253,103.7571101,(30/10)23:10 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:26,1.322514969,103.6758392,(30/10)23:09 Roadworks on AYE (towards MCE) after Benoi Rd Exit. Avoid lane 1.,Roadwork
0:26,1.321494071,103.8561772,(30/10)22:13 Roadworks on CTE (towards AYE) after Balestier Rd Exit. Avoid lane 4.,Roadwork
0:26,1.320654918,103.8810195,(30/10)22:09 Roadworks on PIE (towards Changi Airport) after Kallang Way. Avoid lanes 1 and 2.,Roadwork
0:26,1.423299095,103.7568993,(30/10)17:02 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
0:26,1.42356247,103.7573517,(30/10)17:02 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:28,1.016264255,103.5817518,(31/10)0:13 Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.,Roadwork
0:28,1.298537923,103.8772539,(31/10)0:05 Roadworks on KPE (towards MCE) after ECP Exit. Avoid lane 3.,Roadwork
0:28,1.292985419,103.8753684,(30/10)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance.,Roadwork
0:28,1.335194534,103.8930419,(30/10)23:30 Roadworks on KPE (towards TPE) between Upper Paya Lebar Rd Exit and Bartley Rd East Exit. Avoid lane 3.,Roadwork
0:28,1.331877388,103.9659059,(30/10)23:19 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:28,1.329018882,103.7577532,(30/10)23:12 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:28,1.326281253,103.7571101,(30/10)23:10 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:28,1.322514969,103.6758392,(30/10)23:09 Roadworks on AYE (towards MCE) after Benoi Rd Exit. Avoid lane 1.,Roadwork
0:28,1.321494071,103.8561772,(30/10)22:13 Roadworks on CTE (towards AYE) after Balestier Rd Exit. Avoid lane 4.,Roadwork
0:28,1.320654918,103.8810195,(30/10)22:09 Roadworks on PIE (towards Changi Airport) after Kallang Way. Avoid lanes 1 and 2.,Roadwork
0:28,1.423299095,103.7568993,(30/10)17:02 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
0:28,1.42356247,103.7573517,(30/10)17:02 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:30,1.016264255,103.5817518,(31/10)0:13 Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.,Roadwork
0:30,1.298537923,103.8772539,(31/10)0:05 Roadworks on KPE (towards MCE) after ECP Exit. Avoid lane 3.,Roadwork
0:30,1.292985419,103.8753684,(30/10)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance.,Roadwork
0:30,1.335194534,103.8930419,(30/10)23:30 Roadworks on KPE (towards TPE) between Upper Paya Lebar Rd Exit and Bartley Rd East Exit. Avoid lane 3.,Roadwork
0:30,1.331877388,103.9659059,(30/10)23:19 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:30,1.329018882,103.7577532,(30/10)23:12 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:30,1.326281253,103.7571101,(30/10)23:10 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:30,1.322514969,103.6758392,(30/10)23:09 Roadworks on AYE (towards MCE) after Benoi Rd Exit. Avoid lane 1.,Roadwork
0:30,1.321494071,103.8561772,(30/10)22:13 Roadworks on CTE (towards AYE) after Balestier Rd Exit. Avoid lane 4.,Roadwork
0:30,1.320654918,103.8810195,(30/10)22:09 Roadworks on PIE (towards Changi Airport) after Kallang Way. Avoid lanes 1 and 2.,Roadwork
0:30,1.423299095,103.7568993,(30/10)17:02 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
0:30,1.42356247,103.7573517,(30/10)17:02 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:32,1.016264255,103.5817518,(31/10)0:13 Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.,Roadwork
0:32,1.298537923,103.8772539,(31/10)0:05 Roadworks on KPE (towards MCE) after ECP Exit. Avoid lane 3.,Roadwork
0:32,1.292985419,103.8753684,(30/10)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance.,Roadwork
0:32,1.335194534,103.8930419,(30/10)23:30 Roadworks on KPE (towards TPE) between Upper Paya Lebar Rd Exit and Bartley Rd East Exit. Avoid lane 3.,Roadwork
0:32,1.331877388,103.9659059,(30/10)23:19 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:32,1.329018882,103.7577532,(30/10)23:12 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:32,1.326281253,103.7571101,(30/10)23:10 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:32,1.322514969,103.6758392,(30/10)23:09 Roadworks on AYE (towards MCE) after Benoi Rd Exit. Avoid lane 1.,Roadwork
0:32,1.321494071,103.8561772,(30/10)22:13 Roadworks on CTE (towards AYE) after Balestier Rd Exit. Avoid lane 4.,Roadwork
0:32,1.320654918,103.8810195,(30/10)22:09 Roadworks on PIE (towards Changi Airport) after Kallang Way. Avoid lanes 1 and 2.,Roadwork
0:32,1.423299095,103.7568993,(30/10)17:02 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
0:32,1.42356247,103.7573517,(30/10)17:02 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:34,1.016264255,103.5817518,(31/10)0:13 Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.,Roadwork
0:34,1.298537923,103.8772539,(31/10)0:05 Roadworks on KPE (towards MCE) after ECP Exit. Avoid lane 3.,Roadwork
0:34,1.292985419,103.8753684,(30/10)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance.,Roadwork
