Time,Latitude,Longitude,Message,Type
7:03,1.331537223,103.9666962,(1/11)6:58 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 3. Avoid left lane.,Roadwork
7:03,1.339407567,103.7781893,(1/11)6:40 Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lane 4.,Roadwork
7:03,1.305298451,103.8319857,(1/11)6:35 Roadworks on Scotts Road near Orchard Road/Paterson Road Junction.,Roadwork
7:03,1.304996674,103.8319857,(1/11)6:34 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
7:05,1.402509899,103.7734444,(1/11)7:02 Accident on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 1.,Accident
7:05,1.331537223,103.9666962,(1/11)6:58 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 3. Avoid left lane.,Roadwork
7:05,1.339407567,103.7781893,(1/11)6:40 Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lane 4.,Roadwork
7:05,1.305298451,103.8319857,(1/11)6:35 Roadworks on Scotts Road near Orchard Road/Paterson Road Junction.,Roadwork
7:05,1.304996674,103.8319857,(1/11)6:34 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
7:07,1.402509899,103.7734444,(1/11)7:02 Accident on BKE (towards PIE) after Mandai Rd Exit with congestion till SLE Exit. Avoid lane 1.,Accident
7:07,1.331537223,103.9666962,(1/11)6:58 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 3. Avoid left lane.,Roadwork
7:07,1.339407567,103.7781893,(1/11)6:40 Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lane 4.,Roadwork
7:07,1.305298451,103.8319857,(1/11)6:35 Roadworks on Scotts Road near Orchard Road/Paterson Road Junction.,Roadwork
7:07,1.304996674,103.8319857,(1/11)6:34 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
7:09,1.419048846,103.7714659,(1/11)7:06 Accident on BKE (towards PIE) after SLE Exit. Avoid lane 1.,Accident
7:09,1.402509899,103.7734444,(1/11)7:02 Accident on BKE (towards PIE) after Mandai Rd Exit with congestion till SLE Exit. Avoid lane 1.,Accident
7:09,1.331537223,103.9666962,(1/11)6:58 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 3. Avoid left lane.,Roadwork
7:09,1.339407567,103.7781893,(1/11)6:40 Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lane 4.,Roadwork
7:09,1.305298451,103.8319857,(1/11)6:35 Roadworks on Scotts Road near Orchard Road/Paterson Road Junction.,Roadwork
7:09,1.304996674,103.8319857,(1/11)6:34 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
7:11,1.419048846,103.7714659,(1/11)7:06 Accident on BKE (towards PIE) after SLE Exit. Avoid lane 1.,Accident
7:11,1.402509899,103.7734444,(1/11)7:02 Accident on BKE (towards PIE) after Mandai Rd Exit with congestion till SLE Exit. Avoid lane 1.,Accident
7:11,1.331537223,103.9666962,(1/11)6:58 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 3. Avoid left lane.,Roadwork
7:11,1.339407567,103.7781893,(1/11)6:40 Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lane 4.,Roadwork
7:11,1.305298451,103.8319857,(1/11)6:35 Roadworks on Scotts Road near Orchard Road/Paterson Road Junction.,Roadwork
7:11,1.304996674,103.8319857,(1/11)6:34 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
7:13,1.419048846,103.7714659,(1/11)7:06 Accident on BKE (towards PIE) after SLE Exit. Avoid lane 1.,Accident
7:13,1.402509899,103.7734444,(1/11)7:02 Accident on BKE (towards PIE) after Mandai Rd Exit with congestion till SLE Exit. Avoid lane 1.,Accident
7:13,1.331537223,103.9666962,(1/11)6:58 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 3. Avoid left lane.,Roadwork
7:13,1.339407567,103.7781893,(1/11)6:40 Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lane 4.,Roadwork
7:13,1.305298451,103.8319857,(1/11)6:35 Roadworks on Scotts Road near Orchard Road/Paterson Road Junction.,Roadwork
7:13,1.304996674,103.8319857,(1/11)6:34 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
7:15,1.344224447,103.8773333,(1/11)7:10 Heavy Traffic on Bartley Road (towards Braddell) between Upper Paya Lebar Road and Mount Vernon Road.,Heavy Traffic
7:15,1.419048846,103.7714659,(1/11)7:06 Accident on BKE (towards PIE) after SLE Exit. Avoid lane 1.,Accident
7:15,1.402509899,103.7734444,(1/11)7:02 Accident on BKE (towards PIE) after Mandai Rd Exit with congestion till SLE Exit. Avoid lane 1.,Accident
7:15,1.331537223,103.9666962,(1/11)6:58 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 3. Avoid left lane.,Roadwork
7:15,1.339407567,103.7781893,(1/11)6:40 Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lane 4.,Roadwork
