2016-11-02 Time,Latitude,Longitude,Message,Type
2016-11-02 00:52,1.30128432839067,103.84299609356803,(2/11)0:48 Roadworks in CTE Tunnel (towards SLE) before Kramat Rd Entrance. Avoid lane 3.,Roadwork
2016-11-02 00:58,1.2705676810385576,103.8599648324191,(2/11)0:46 Roadworks on MCE (towards ECP) after Central Blvd Exit. Avoid lane 2.,Roadwork
2016-11-02 01:00,1.2754903726586888,103.84778455749668,(1/11)21:27 Roadworks on Shenton Way (towards Shenton Way) after Maxwell Road.,Roadwork
2016-11-02 01:08,1.347018807449209,103.8985281479736,(2/11)1:00 Roadworks on KPE (towards ECP) before Airport Rd Exit. Avoid lane 3.,Roadwork
2016-11-02 01:12,1.311960825098876,103.83294199715904,(2/11)1:07 Obstacle on Stevens Road (towards Draycott Park) after Goodwood Hill. Avoid left lane.,Obstacle
2016-11-02 01:18,1.3065526323075385,103.84050767669147,(2/11)1:14 Roadworks in CTE Tunnel (towards AYE) at Cairnhill Circle Exit. Cairnhill Circle Exit closed.,Roadwork
2016-11-02 01:20,1.2907883616278737,103.84276271148045,(2/11)1:17 Roadworks in CTE Tunnel (towards SLE) at Upper Cross Street Entrance. Upper Cross Street Entrance closed.,Roadwork
2016-11-02 01:26,1.3682912923872157,103.71510425937845,(2/11)1:23 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.,Vehicle breakdown
2016-11-02 01:28,1.3682912923872157,103.71510425937845,(2/11)1:20 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.,Vehicle breakdown
2016-11-02 01:40,1.338259897763258,103.64736109831681,(2/11)1:36 Roadworks on AYE (towards Tuas) before Tuas West Rd Entrance. Avoid lane 3.,Roadwork
2016-11-02 01:42,1.3432855378317108,103.64206463193709,(2/11)1:38 Roadworks on AYE (towards Tuas) after Tuas West Dr Exit. Avoid lane 3.,Roadwork
2016-11-02 01:46,1.3356604340377671,103.93188347300644,(2/11)0:45 Roadworks on PIE (towards Changi Airport) at Bedok North Ave 3 Exit.,Roadwork
2016-11-02 01:50,1.3101124620371645,103.84391165843216,(1/11)23:38 Roadworks in CTE Tunnel (towards SLE) before Bukit Timah Rd Entrance. Avoid lanes 3 and 4.,Roadwork
2016-11-02 01:54,1.3074571681535918,103.84075665782665,(1/11)23:38 Roadworks in CTE Tunnel (towards SLE) at Cairnhill Circle Entrance. Cairnhill Circle Entrance closed.,Roadwork
2016-11-02 01:54,1.3393947437321136,103.7781965662852,(1/11)22:25 Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lanes 1 and 2.,Roadwork
2016-11-02 02:06,1.3389582342459694,103.67808057362444,(2/11)2:00 Accident on PIE (towards Changi Airport) after Pasir Laba. Avoid lanes 2 and 3.,Accident
2016-11-02 02:08,1.3389582342459694,103.67808057362444,(2/11)2:01 Accident on PIE (towards Changi Airport) after Pasir Laba. Avoid lanes 2 and 3.,Accident
2016-11-02 02:10,1.3389582342459694,103.67808057362444,"(2/11)2:01 Accident on PIE (towards Changi Airport) after Pasir Laba. Avoid lanes 2, 3 and 4.",Accident
2016-11-02 02:26,1.3545573508737068,103.69704939378009,(2/11)1:38 Roadworks on PIE (towards Changi Airport) at Jalan Bahar Exit.,Roadwork
2016-11-02 02:58,1.3356659480120183,103.93194890610731,(2/11)2:56 Roadworks on PIE (towards Changi Airport) at Bedok North Ave 3 Exit. Bedok North Ave 3 Exit closed.,Roadwork
2016-11-02 03:00,1.3356659480120183,103.93194890610731,(2/11)2:56 Roadworks on PIE (towards Changi Airport) at Bedok North Ave 3 Exit.,Roadwork
2016-11-02 03:06,1.3240766101520156,103.89621173862983,(2/11)3:03 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.,Vehicle breakdown
2016-11-02 03:08,1.28822060166011,103.84186163627466,(2/11)3:06 Roadworks in CTE Tunnel (towards AYE) at Havelock Road Exit.,Roadwork
2016-11-02 03:08,1.3397614704757477,103.86168007409556,(2/11)3:05 Vehicle breakdown on CTE (towards SLE) after Braddell Rd Exit.,Vehicle breakdown
2016-11-02 03:36,1.396723262099885,103.85614799455726,(2/11)3:32 Accident on SLE (towards BKE) at TPE(PIE) Exit.,Accident
2016-11-02 04:00,1.3292695375995638,103.82291627191825,(2/11)3:57 Obstacle on PIE (towards Tuas) after Stevens Rd Exit. Avoid lanes 3 and 4.,Obstacle
2016-11-02 04:00,1.3350926527845952,103.93220507063032,(2/11)2:56 Roadworks on PIE (towards Tuas) at Bedok North Ave 3 Entrance.,Roadwork
2016-11-02 04:44,1.3354793327658363,103.93503417275387,(2/11)2:56 Roadworks on PIE (towards Changi Airport) at Bedok North Ave 3 Entrance.,Roadwork
