DateTime,Latitude,Longitude,Message,Type
00:01,1.4099451932289928,103.77262910308376,(5/11)23:59 Roadworks on Mandai Road near BKE/Mandai Road Junction.,Roadwork
00:01,1.3438822052088382,103.86023047357952,(5/11)23:48 Accident on CTE (towards SLE) after Braddell Rd Exit.,Accident
00:01,1.4258595545541808,103.78465653007395,(5/11)23:45 Accident on SLE (towards BKE) at Woodlands Ave 2 Entrance.,Accident
00:01,1.2996907356410872,103.80078641229537,(5/11)23:19 Roadworks on Queensway Underpass (towards AYE) at Queensway Underpass. Queensway Underpass closed.,Roadwork
00:01,1.3351013888766166,103.6506466250954,(5/11)23:14 Roadworks on AYE (towards Tuas) after Tuas West Rd Exit. Avoid lane 3.,Roadwork
00:01,1.3050611638129326,103.83185188124314,(5/11)23:08 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid right lane.,Roadwork
00:01,1.319708622174434,103.76339264834051,(5/11)23:06 Roadworks on Clementi Avenue 6 near Clementi Avenue 6/Commonwealth Avenue West Junction.,Roadwork
00:01,1.323337514619991,103.71882040685324,(5/11)23:02 Roadworks on AYE (towards Tuas) after Jurong Port Rd Exit. Avoid lane 3.,Roadwork
00:01,1.3311990284741395,103.63943901286676,(5/11)22:58 Roadworks on Tuas West Road (towards Pioneer Road) after Tuas Link 4. Avoid left lane.,Roadwork
00:01,1.2772757540725146,103.8489418921294,(5/11)22:51 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:01,1.281815447305091,103.83798020672279,(5/11)22:49 Roadworks on Outram Road (towards Chin Swee Road) after Outram Park.,Roadwork
00:01,1.3077361549079758,103.87753294697895,(5/11)22:46 Roadworks on Mountbatten Slip Road near Mountbatten Road/Nicoll Highway Junction.,Roadwork
00:01,1.276482272879463,103.84746397410584,(5/11)22:43 Roadworks on Maxwell Road near Maxwell Link/Maxwell Road Junction.,Roadwork
00:01,1.339422119203416,103.7782129194425,(5/11)22:40 Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lane 4.,Roadwork
00:01,1.3001028730682438,103.82963166917729,(5/11)22:39 Roadworks on Paterson Hill (towards Paterson Road) after Grange Road. Avoid left lane.,Roadwork
00:01,1.298247763789191,103.85435718706849,(5/11)21:59 Roadworks on Middle Road near Middle Road/North Bridge Road Junction.,Roadwork
00:01,1.322384055372562,103.89108331548023,(5/11)21:40 Roadworks on Paya Lebar Road (towards PIE) after PIE. Avoid left lane.,Roadwork
00:01,1.4010555378855118,103.81261066409195,(5/11)21:39 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
00:01,1.3383411355906736,103.67739168998544,(5/11)21:30 Roadworks on PIE (towards Changi Airport) after Pasir Laba. Avoid lane 4.,Roadwork
00:01,1.3129758178874693,103.8742846300778,(5/11)21:26 Roadworks on Sims Avenue (toward Changi) after Lavender Street.,Roadwork
00:01,1.2990193620042212,103.82922283293213,(5/11)21:19 Roadworks on Grange Road near Grange Road/Hoot Kiam Road Junction.,Roadwork
00:01,1.2828619200323617,103.85242241654305,(5/11)21:16 Roadworks on Collyer Quay (towards Shenton Way) after Fullerton Road. Avoid left lane.,Roadwork
00:01,1.3234373295205548,103.89196093848629,(5/11)21:15 Roadworks on PIE (towards Changi Airport) at Paya Lebar Rd Entrance.,Roadwork
00:01,1.3458768899181777,103.89084188076572,(5/11)21:12 Roadworks on Hougang Avenue 3 (towards Bartley Road East) after Defu Avenue 1. Avoid left lane.,Roadwork
00:01,1.3209097924813515,103.82610060601215,(5/11)21:07 Roadworks on Dunearn Road (towards City) after Whitley Road. Avoid right lane.,Roadwork
00:01,1.2834845644734418,103.85265136893698,(5/11)20:56 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
00:01,1.2929903634095832,103.84981069842053,(5/11)20:44 Roadworks on Hill Street near Coleman Street/Hill Street Junction.,Roadwork
00:01,1.3281282428808632,103.75734980524584,(5/11)20:09 Roadworks on Toh Tuck Avenue (towards Boon Lay Way) after Old Toh Tuck Road. Avoid left lane.,Roadwork
00:01,1.3432798569928113,103.85635245966243,(5/11)19:47 Roadworks on Braddell Road (towards Bartley) after Toa Payoh. Avoid left lane.,Roadwork
00:03,1.3060496206506895,103.83845107155813,(5/11)23:26 Roadworks on Cairnhill Circle (towards Cairnhill Road) after Cairnhill Road. Avoid left lane.,Roadwork
00:03,1.3050611638129326,103.83185188124314,(5/11)23:08 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
00:05,1.3438822052088382,103.86023047357952,(5/11)23:48 Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 5.,Accident
00:05,1.2772757540725146,103.8489418921294,(5/11)22:51 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard.,Roadwork
00:07,1.3002425301708425,103.87788346440597,(6/11)0:01 Roadworks on KPE (towards ECP) before ECP Exit. KPE closed between ECP Exit and ECP Exit.,Roadwork
00:11,1.3249123369614015,103.76419382348921,(6/11)0:09 Roadworks on Clementi Avenue 6 (towards Clementi Loop) after Commonwealth Avenue West. Avoid left lane.,Roadwork
00:15,1.3227125135776991,103.68316881958144,(6/11)0:05 Roadworks on AYE (towards Tuas) after Benoi Rd Exit. Avoid lane 2.,Roadwork
00:23,1.308051590315937,103.87741302334915,(6/11)0:21 Roadworks on Nicoll Highway (towards Shenton Way) after Mountbatten Road. Avoid left lane.,Roadwork
00:23,1.298537922637223,103.87725392344299,(6/11)0:01 Roadworks on KPE (towards MCE) after ECP Exit. KPE closed after ECP Exit.,Roadwork
00:25,1.30844932264699,103.87781638837096,(6/11)0:22 Roadworks on Guillemard Slip Road near Guillemard Road/Mountbatten Road Junction.,Roadwork
00:29,1.313214483302802,103.87461168799999,(5/11)21:26 Roadworks on Sims Avenue near Sims Way Junction.,Roadwork
00:31,1.3129977925046887,103.87437187059662,(5/11)21:26 Roadworks on Sims Avenue (toward Changi) after Lavender Street.,Roadwork
00:38,1.3226821126968331,103.67999640101795,(6/11)0:35 Accident on AYE (towards Tuas) after Benoi Rd Exit. Avoid lanes 1 and 2.,Accident
00:52,1.2787323277094316,103.84982497461313,(6/11)0:48 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard.,Roadwork
00:52,1.2995069673968525,103.80068280345915,(5/11)23:19 Roadworks on Queensway Underpass (towards Lornie) at Queensway Underpass. Queensway Underpass closed.,Roadwork
00:52,1.3432798569928113,103.85635245966243,(5/11)19:47 Roadworks on Braddell Road (towards Bartley) after Toa Payoh.,Roadwork
00:54,1.4009650296223746,103.81266521780249,(6/11)0:49 Accident on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lanes 1 and 2.,Accident
00:54,1.3351013888766166,103.6506466250954,(5/11)23:14 Roadworks on AYE (towards Tuas) after Tuas West Rd Exit. Avoid lanes 2 and 3.,Roadwork
01:12,1.4011872309321285,103.8125615913653,(6/11)1:07 Accident on SLE (towards BKE) after Upper Thomson Rd Exit.,Accident
01:14,1.3202700381237955,103.85542727658813,(6/11)1:09 Vehicle breakdown on CTE (towards AYE) at Balestier Rd Exit.,Vehicle breakdown
01:22,1.302617204325618,103.85408110007229,(5/11)22:58 Roadworks on Rochor Road (towards Ophir Road) after Waterloo Street. Avoid right lane.,Roadwork
01:24,1.3289151784556117,103.8664233420703,(6/11)1:20 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.,Vehicle breakdown
01:32,1.308051590315937,103.87741302334915,(6/11)0:21 Roadworks on Nicoll Highway (towards Shenton Way) after Mountbatten Road.,Roadwork
01:32,1.3171177646369456,103.89361980242649,(5/11)21:04 Roadworks on Sims Avenue (toward Changi) after Paya Lebar Road. Avoid left lane.,Roadwork
01:34,1.308474024237143,103.87762562711923,(6/11)0:22 Roadworks on Guillemard Road near Guillemard Road/Mountbatten Road Junction.,Roadwork
01:36,1.3215840378986825,103.75271690048606,(6/11)1:31 Roadworks on AYE (towards Tuas) before Jurong Town Hall Exit. Avoid lane 1.,Roadwork
01:44,1.4099698937528025,103.77306520373115,(6/11)1:40 Roadworks on Mandai Road (towards BKE) after Jalan Kwok Min.,Roadwork
01:58,1.278593262541286,103.82372228865557,(6/11)1:54 Roadworks on Lower Delta Road (towards AYE) after AYE. Avoid right lane.,Roadwork
02:04,1.303164963275817,103.82348946396641,(6/11)2:01 Roadworks on Grange Road near Grange Road/Orchard Boulevard Junction.,Roadwork
02:30,1.4099698937528025,103.77306520373115,(6/11)1:40 Roadworks on Mandai Road (towards BKE) after Jalan Kwok Min. Avoid right lane.,Roadwork
02:38,1.3249123369614015,103.76419382348921,(6/11)0:09 Roadworks on Clementi Avenue 6 (towards Clementi Loop) after Commonwealth Avenue West. Avoid right lane.,Roadwork
02:56,1.2785326789382707,103.82367053312231,(6/11)2:52 Roadworks on Lower Delta Road (towards AYE) after AYE. Avoid left lane.,Roadwork
03:06,1.3231327586737016,103.71883847712715,(6/11)3:01 Roadworks on AYE (towards Tuas) at Jurong Port Rd Entrance.,Roadwork
03:12,1.308531635270458,103.87589506104759,(6/11)3:11 Accident on KPE (towards TPE) at Nicoll Highway Entrance.,Accident
03:14,1.3093498874603278,103.87581954289148,(6/11)3:11 Accident on KPE (towards TPE) at Nicoll Highway Entrance.,Accident
03:44,1.3351013888766166,103.6506466250954,(5/11)23:14 Roadworks on AYE (towards Tuas) after Tuas West Rd Exit. Avoid lane 1.,Roadwork
04:02,1.2837746241906622,103.80637489959135,(6/11)4:00 Vehicle breakdown on AYE (towards Tuas) after Lower Delta Rd Exit.,Vehicle breakdown
05:12,1.3658754289177764,103.77951911068979,(6/11)5:09 Vehicle breakdown on BKE (towards Woodlands) after Dairy Farm Rd Exit.,Vehicle breakdown
05:16,1.3849173878369752,103.91512912538587,(6/11)5:12 Vehicle breakdown on TPE (towards SLE) after Tampines Flyover.,Vehicle breakdown
05:28,1.2864388976975474,103.84547043747996,(6/11)5:24 Accident on Upper Pickering Street near Havelock Road/New Bridge Road Junction.,Accident
05:57,1.3386566504012432,103.97581386671541,(6/11)5:53 Vehicle breakdown on PIE (towards Tuas) after ECP Entrance.,Vehicle breakdown
06:11,1.329768086286148,103.84744280455836,(6/11)6:07 Vehicle breakdown on PIE (towards Changi Airport) after Thomson Rd.,Vehicle breakdown
06:15,1.3944163822789837,103.77392590115713,(6/11)6:12 Roadworks on BKE (towards Woodlands) after KJE Exit. Avoid lane 4.,Roadwork
06:23,1.3275845337442895,103.83819314936213,(6/11)6:19 Accident on PIE (towards Changi Airport) before Thomson Rd.,Accident
06:27,1.2797060124079809,103.83968633768623,(6/11)6:22 Accident on Cantonment Road near Cantonment Road/Eu Tong Sen Street Junction.,Accident
07:03,1.272622482950232,103.83985254936123,(6/11)6:58 Accident on Keppel Road (towards City) after Cantonment Link. Avoid left lane.,Accident
07:19,1.3067236537359093,103.82872429736591,(6/11)5:57 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road. Avoid left lane.,Roadwork
07:29,1.3031735643114122,103.83526122696767,(6/11)7:25 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid right lane.,Roadwork
07:31,1.3932840855012756,103.77511113686394,(6/11)7:27 Accident on BKE (towards PIE) at KJE(PIE) Exit.,Accident
07:39,1.3489164147632793,103.79632286201957,(6/11)7:35 Accident on PIE (towards Tuas) before BKE. Avoid lanes 1 and 4.,Accident
