Date,Time,Date Time,Latitude,Longitude,Message,Type
30-Oct-16,8:02,30/10/2016 08:02,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:02,30/10/2016 08:02,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:02,30/10/2016 08:02,1.306641339,103.8288769,(30/10)5:34 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:02,30/10/2016 08:02,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:02,30/10/2016 08:02,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:02,30/10/2016 08:02,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:02,30/10/2016 08:02,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:02,30/10/2016 08:02,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:02,30/10/2016 08:02,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:04,30/10/2016 08:04,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:04,30/10/2016 08:04,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:04,30/10/2016 08:04,1.306641339,103.8288769,(30/10)5:34 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:04,30/10/2016 08:04,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:04,30/10/2016 08:04,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:04,30/10/2016 08:04,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:04,30/10/2016 08:04,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:04,30/10/2016 08:04,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:04,30/10/2016 08:04,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:06,30/10/2016 08:06,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:06,30/10/2016 08:06,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:06,30/10/2016 08:06,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:06,30/10/2016 08:06,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:06,30/10/2016 08:06,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:06,30/10/2016 08:06,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:06,30/10/2016 08:06,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:06,30/10/2016 08:06,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:06,30/10/2016 08:06,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:08,30/10/2016 08:08,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:08,30/10/2016 08:08,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:08,30/10/2016 08:08,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:08,30/10/2016 08:08,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:08,30/10/2016 08:08,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:08,30/10/2016 08:08,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:08,30/10/2016 08:08,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:08,30/10/2016 08:08,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:08,30/10/2016 08:08,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:08,30/10/2016 08:08,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:10,30/10/2016 08:10,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:10,30/10/2016 08:10,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:10,30/10/2016 08:10,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:10,30/10/2016 08:10,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:10,30/10/2016 08:10,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:10,30/10/2016 08:10,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:10,30/10/2016 08:10,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:10,30/10/2016 08:10,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:10,30/10/2016 08:10,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:10,30/10/2016 08:10,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:12,30/10/2016 08:12,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:12,30/10/2016 08:12,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:12,30/10/2016 08:12,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:12,30/10/2016 08:12,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:12,30/10/2016 08:12,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:12,30/10/2016 08:12,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:12,30/10/2016 08:12,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:12,30/10/2016 08:12,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:12,30/10/2016 08:12,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:12,30/10/2016 08:12,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:14,30/10/2016 08:14,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:14,30/10/2016 08:14,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:14,30/10/2016 08:14,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:14,30/10/2016 08:14,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:14,30/10/2016 08:14,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:14,30/10/2016 08:14,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:14,30/10/2016 08:14,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:14,30/10/2016 08:14,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:14,30/10/2016 08:14,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:14,30/10/2016 08:14,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:16,30/10/2016 08:16,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,8:16,30/10/2016 08:16,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:16,30/10/2016 08:16,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:16,30/10/2016 08:16,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:16,30/10/2016 08:16,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:16,30/10/2016 08:16,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:16,30/10/2016 08:16,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:16,30/10/2016 08:16,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:16,30/10/2016 08:16,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:16,30/10/2016 08:16,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:16,30/10/2016 08:16,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:18,30/10/2016 08:18,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,8:18,30/10/2016 08:18,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:18,30/10/2016 08:18,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:18,30/10/2016 08:18,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:18,30/10/2016 08:18,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:18,30/10/2016 08:18,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:18,30/10/2016 08:18,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:18,30/10/2016 08:18,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:18,30/10/2016 08:18,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:18,30/10/2016 08:18,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:18,30/10/2016 08:18,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:20,30/10/2016 08:20,1.348263298,103.7922138,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
30-Oct-16,8:20,30/10/2016 08:20,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,8:20,30/10/2016 08:20,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:20,30/10/2016 08:20,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:20,30/10/2016 08:20,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:20,30/10/2016 08:20,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:20,30/10/2016 08:20,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:20,30/10/2016 08:20,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:20,30/10/2016 08:20,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:20,30/10/2016 08:20,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:20,30/10/2016 08:20,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:20,30/10/2016 08:20,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:22,30/10/2016 08:22,1.348263298,103.7922138,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
30-Oct-16,8:22,30/10/2016 08:22,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,8:22,30/10/2016 08:22,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:22,30/10/2016 08:22,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:22,30/10/2016 08:22,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:22,30/10/2016 08:22,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:22,30/10/2016 08:22,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:22,30/10/2016 08:22,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:22,30/10/2016 08:22,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:22,30/10/2016 08:22,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:22,30/10/2016 08:22,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:22,30/10/2016 08:22,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:24,30/10/2016 08:24,1.348263298,103.7922138,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
30-Oct-16,8:24,30/10/2016 08:24,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,8:24,30/10/2016 08:24,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:24,30/10/2016 08:24,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:24,30/10/2016 08:24,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:24,30/10/2016 08:24,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:24,30/10/2016 08:24,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:24,30/10/2016 08:24,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:24,30/10/2016 08:24,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:24,30/10/2016 08:24,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:24,30/10/2016 08:24,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:24,30/10/2016 08:24,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:26,30/10/2016 08:26,1.348263298,103.7922138,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
30-Oct-16,8:26,30/10/2016 08:26,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,8:26,30/10/2016 08:26,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:26,30/10/2016 08:26,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:26,30/10/2016 08:26,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:26,30/10/2016 08:26,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:26,30/10/2016 08:26,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:26,30/10/2016 08:26,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:26,30/10/2016 08:26,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:26,30/10/2016 08:26,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:26,30/10/2016 08:26,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:26,30/10/2016 08:26,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:28,30/10/2016 08:28,1.348263298,103.7922138,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
30-Oct-16,8:28,30/10/2016 08:28,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,8:28,30/10/2016 08:28,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:28,30/10/2016 08:28,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:28,30/10/2016 08:28,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:28,30/10/2016 08:28,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:28,30/10/2016 08:28,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:28,30/10/2016 08:28,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:28,30/10/2016 08:28,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:28,30/10/2016 08:28,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:28,30/10/2016 08:28,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:28,30/10/2016 08:28,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:30,30/10/2016 08:30,1.348263298,103.7922138,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
30-Oct-16,8:30,30/10/2016 08:30,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,8:30,30/10/2016 08:30,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:30,30/10/2016 08:30,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:30,30/10/2016 08:30,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:30,30/10/2016 08:30,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,8:30,30/10/2016 08:30,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,8:30,30/10/2016 08:30,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,8:30,30/10/2016 08:30,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,8:30,30/10/2016 08:30,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,8:30,30/10/2016 08:30,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,8:30,30/10/2016 08:30,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,8:32,30/10/2016 08:32,1.348263298,103.7922138,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
30-Oct-16,8:32,30/10/2016 08:32,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,8:32,30/10/2016 08:32,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,8:32,30/10/2016 08:32,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,8:32,30/10/2016 08:32,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,8:32,30/10/2016 08:32,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
